--2019-04-11 02:05:06--  http://178.157.14.138/media/nasaAstronauts.mp4
178.157.14.138:80 bağlanılıyor...bağlantı kuruldu.
HTTP isteği gönderildi, yanıt bekleniyor... 200 OK
Uzunluk: 476587036 (455M) [video/mp4]
Kayıt yeri: `lead-out/nasaAstronauts.mp4'

287900K .......... .......... .......... .......... .......... 61%  560K 42m18s
287950K .......... .......... .......... .......... .......... 61%  557K 42m17s
288000K .......... .......... .......... .......... .......... 61%  579K 42m16s
288050K .......... .......... .......... .......... .......... 61%  566K 42m16s
288100K .......... .......... .......... .......... .......... 61%  750K 42m15s
288150K .......... .......... .......... .......... .......... 61%  515K 42m14s
288200K .......... .......... .......... .......... .......... 61%  837K 42m13s
288250K .......... .......... .......... .......... .......... 61%  432K 42m13s
288300K .......... .......... .......... .......... .......... 61%  796K 42m12s
288350K .......... .......... .......... .......... .......... 61%  543K 42m11s
288400K .......... .......... .......... .......... .......... 61%  566K 42m11s
288450K .......... .......... .......... .......... .......... 61%  404K 42m10s
288500K .......... .......... .......... .......... .......... 61%  525K 42m9s
288550K .......... .......... .......... .......... .......... 62%  380K 42m9s
288600K .......... .......... .......... .......... .......... 62%  394K 42m8s
288650K .......... .......... .......... .......... .......... 62%  437K 42m8s
288700K .......... .......... .......... .......... .......... 62%  340K 42m7s
288750K .......... .......... .......... .......... .......... 62%  390K 42m7s
288800K .......... .......... .......... .......... .......... 62%  383K 42m6s
288850K .......... .......... .......... .......... .......... 62%  473K 42m6s
288900K .......... .......... .......... .......... .......... 62%  545K 42m5s
288950K .......... .......... .......... .......... .......... 62%  607K 42m4s
289000K .......... .......... .......... .......... .......... 62%  560K 42m4s
289050K .......... .......... .......... .......... .......... 62%  615K 42m3s
289100K .......... .......... .......... .......... .......... 62%  451K 42m2s
289150K .......... .......... .......... .......... .......... 62%  358K 42m2s
289200K .......... .......... .......... .......... .......... 62%  469K 42m1s
289250K .......... .......... .......... .......... .......... 62%  411K 42m1s
289300K .......... .......... .......... .......... .......... 62%  434K 42m0s
289350K .......... .......... .......... .......... .......... 62%  608K 41m59s
289400K .......... .......... .......... .......... .......... 62%  732K 41m58s
289450K .......... .......... .......... .......... .......... 62%  718K 41m58s
289500K .......... .......... .......... .......... .......... 62%  442K 41m57s
289550K .......... .......... .......... .......... .......... 62%  828K 41m56s
289600K .......... .......... .......... .......... .......... 62%  524K 41m56s
289650K .......... .......... .......... .......... .......... 62%  570K 41m55s
289700K .......... .......... .......... .......... .......... 62%  441K 41m54s
289750K .......... .......... .......... .......... .......... 62%  350K 41m54s
289800K .......... .......... .......... .......... .......... 62%  321K 41m53s
289850K .......... .......... .......... .......... .......... 62%  460K 41m53s
289900K .......... .......... .......... .......... .......... 62%  504K 41m52s
289950K .......... .......... .......... .......... .......... 62%  403K 41m52s
290000K .......... .......... .......... .......... .......... 62%  608K 41m51s
290050K .......... .......... .......... .......... .......... 62%  760K 41m50s
290100K .......... .......... .......... .......... .......... 62%  563K 41m49s
290150K .......... .......... .......... .......... .......... 62%  600K 41m49s
290200K .......... .......... .......... .......... .......... 62%  742K 41m48s
290250K .......... .......... .......... .......... .......... 62%  723K 41m47s
290300K .......... .......... .......... .......... .......... 62%  699K 41m46s
290350K .......... .......... .......... .......... .......... 62%  607K 41m45s
290400K .......... .......... .......... .......... .......... 62%  631K 41m45s
290450K .......... .......... .......... .......... .......... 62%  664K 41m44s
290500K .......... .......... .......... .......... .......... 62%  586K 41m43s
290550K .......... .......... .......... .......... .......... 62%  501K 41m43s
290600K .......... .......... .......... .......... .......... 62%  496K 41m42s
290650K .......... .......... .......... .......... .......... 62%  516K 41m41s
290700K .......... .......... .......... .......... .......... 62%  636K 41m40s
290750K .......... .......... .......... .......... .......... 62%  514K 41m40s
290800K .......... .......... .......... .......... .......... 62% 1,07M 41m39s
290850K .......... .......... .......... .......... .......... 62%  576K 41m38s
290900K .......... .......... .......... .......... .......... 62%  440K 41m38s
290950K .......... .......... .......... .......... .......... 62%  346K 41m37s
291000K .......... .......... .......... .......... .......... 62%  418K 41m37s
291050K .......... .......... .......... .......... .......... 62%  451K 41m36s
291100K .......... .......... .......... .......... .......... 62%  708K 41m35s
291150K .......... .......... .......... .......... .......... 62%  515K 41m35s
291200K .......... .......... .......... .......... .......... 62%  487K 41m34s
291250K .......... .......... .......... .......... .......... 62%  349K 41m33s
291300K .......... .......... .......... .......... .......... 62%  299K 41m33s
291350K .......... .......... .......... .......... .......... 62%  426K 41m33s
291400K .......... .......... .......... .......... .......... 62%  363K 41m32s
291450K .......... .......... .......... .......... .......... 62%  492K 41m31s
291500K .......... .......... .......... .......... .......... 62%  586K 41m31s
291550K .......... .......... .......... .......... .......... 62%  522K 41m30s
291600K .......... .......... .......... .......... .......... 62%  447K 41m29s
291650K .......... .......... .......... .......... .......... 62%  680K 41m29s
291700K .......... .......... .......... .......... .......... 62%  563K 41m28s
291750K .......... .......... .......... .......... .......... 62%  727K 41m27s
291800K .......... .......... .......... .......... .......... 62%  580K 41m26s
291850K .......... .......... .......... .......... .......... 62%  624K 41m26s
291900K .......... .......... .......... .......... .......... 62%  738K 41m25s
291950K .......... .......... .......... .......... .......... 62%  646K 41m24s
292000K .......... .......... .......... .......... .......... 62%  767K 41m23s
292050K .......... .......... .......... .......... .......... 62%  863K 41m22s
292100K .......... .......... .......... .......... .......... 62%  911K 41m22s
292150K .......... .......... .......... .......... .......... 62%  738K 41m21s
292200K .......... .......... .......... .......... .......... 62%  485K 41m20s
292250K .......... .......... .......... .......... .......... 62%  610K 41m19s
292300K .......... .......... .......... .......... .......... 62%  572K 41m19s
292350K .......... .......... .......... .......... .......... 62%  680K 41m18s
292400K .......... .......... .......... .......... .......... 62%  671K 41m17s
292450K .......... .......... .......... .......... .......... 62%  796K 41m16s
292500K .......... .......... .......... .......... .......... 62%  507K 41m16s
292550K .......... .......... .......... .......... .......... 62% 1,34M 41m15s
292600K .......... .......... .......... .......... .......... 62%  614K 41m14s
292650K .......... .......... .......... .......... .......... 62%  564K 41m13s
292700K .......... .......... .......... .......... .......... 62%  515K 41m12s
292750K .......... .......... .......... .......... .......... 62%  358K 41m12s
292800K .......... .......... .......... .......... .......... 62%  398K 41m11s
292850K .......... .......... .......... .......... .......... 62%  536K 41m11s
292900K .......... .......... .......... .......... .......... 62%  663K 41m10s
292950K .......... .......... .......... .......... .......... 62%  733K 41m9s
293000K .......... .......... .......... .......... .......... 62%  573K 41m9s
293050K .......... .......... .......... .......... .......... 62%  822K 41m8s
293100K .......... .......... .......... .......... .......... 62%  708K 41m7s
293150K .......... .......... .......... .......... .......... 62%  778K 41m6s
293200K .......... .......... .......... .......... .......... 63%  784K 41m5s
293250K .......... .......... .......... .......... .......... 63%  841K 41m4s
293300K .......... .......... .......... .......... .......... 63%  914K 41m3s
293350K .......... .......... .......... .......... .......... 63%  569K 41m3s
293400K .......... .......... .......... .......... .......... 63% 1,36M 41m2s
293450K .......... .......... .......... .......... .......... 63%  717K 41m1s
293500K .......... .......... .......... .......... .......... 63%  702K 41m0s
293550K .......... .......... .......... .......... .......... 63%  766K 40m59s
293600K .......... .......... .......... .......... .......... 63%  766K 40m59s
293650K .......... .......... .......... .......... .......... 63%  772K 40m58s
293700K .......... .......... .......... .......... .......... 63%  689K 40m57s
293750K .......... .......... .......... .......... .......... 63%  496K 40m56s
293800K .......... .......... .......... .......... .......... 63%  761K 40m55s
293850K .......... .......... .......... .......... .......... 63%  467K 40m55s
293900K .......... .......... .......... .......... .......... 63%  495K 40m54s
293950K .......... .......... .......... .......... .......... 63%  607K 40m53s
294000K .......... .......... .......... .......... .......... 63%  723K 40m53s
294050K .......... .......... .......... .......... .......... 63%  653K 40m52s
294100K .......... .......... .......... .......... .......... 63%  416K 40m51s
294150K .......... .......... .......... .......... .......... 63%  592K 40m51s
294200K .......... .......... .......... .......... .......... 63%  389K 40m50s
294250K .......... .......... .......... .......... .......... 63%  399K 40m50s
294300K .......... .......... .......... .......... .......... 63%  564K 40m49s
294350K .......... .......... .......... .......... .......... 63%  456K 40m48s
294400K .......... .......... .......... .......... .......... 63%  460K 40m48s
294450K .......... .......... .......... .......... .......... 63%  695K 40m47s
294500K .......... .......... .......... .......... .......... 63%  734K 40m46s
294550K .......... .......... .......... .......... .......... 63%  812K 40m45s
294600K .......... .......... .......... .......... .......... 63%  988K 40m44s
294650K .......... .......... .......... .......... .......... 63%  976K 40m43s
294700K .......... .......... .......... .......... .......... 63%  852K 40m43s
294750K .......... .......... .......... .......... .......... 63%  708K 40m42s
294800K .......... .......... .......... .......... .......... 63% 1,07M 40m41s
294850K .......... .......... .......... .......... .......... 63%  535K 40m40s
294900K .......... .......... .......... .......... .......... 63% 1,17M 40m39s
294950K .......... .......... .......... .......... .......... 63%  787K 40m38s
295000K .......... .......... .......... .......... .......... 63%  453K 40m38s
295050K .......... .......... .......... .......... .......... 63%  358K 40m37s
295100K .......... .......... .......... .......... .......... 63%  372K 40m37s
295150K .......... .......... .......... .......... .......... 63%  345K 40m36s
295200K .......... .......... .......... .......... .......... 63%  368K 40m36s
295250K .......... .......... .......... .......... .......... 63%  459K 40m35s
295300K .......... .......... .......... .......... .......... 63%  408K 40m35s
295350K .......... .......... .......... .......... .......... 63%  520K 40m34s
295400K .......... .......... .......... .......... .......... 63%  595K 40m33s
295450K .......... .......... .......... .......... .......... 63%  545K 40m33s
295500K .......... .......... .......... .......... .......... 63%  476K 40m32s
295550K .......... .......... .......... .......... .......... 63%  512K 40m31s
295600K .......... .......... .......... .......... .......... 63%  468K 40m31s
295650K .......... .......... .......... .......... .......... 63%  562K 40m30s
295700K .......... .......... .......... .......... .......... 63%  779K 40m29s
295750K .......... .......... .......... .......... .......... 63%  825K 40m28s
295800K .......... .......... .......... .......... .......... 63%  595K 40m28s
295850K .......... .......... .......... .......... .......... 63% 1,10M 40m27s
295900K .......... .......... .......... .......... .......... 63%  752K 40m26s
295950K .......... .......... .......... .......... .......... 63%  446K 40m25s
296000K .......... .......... .......... .......... .......... 63%  623K 40m25s
296050K .......... .......... .......... .......... .......... 63%  750K 40m24s
296100K .......... .......... .......... .......... .......... 63%  679K 40m23s
296150K .......... .......... .......... .......... .......... 63%  614K 40m22s
296200K .......... .......... .......... .......... .......... 63%  718K 40m21s
296250K .......... .......... .......... .......... .......... 63%  553K 40m21s
296300K .......... .......... .......... .......... .......... 63%  653K 40m20s
296350K .......... .......... .......... .......... .......... 63%  620K 40m19s
296400K .......... .......... .......... .......... .......... 63%  493K 40m19s
296450K .......... .......... .......... .......... .......... 63%  879K 40m18s
296500K .......... .......... .......... .......... .......... 63%  528K 40m17s
296550K .......... .......... .......... .......... .......... 63%  383K 40m17s
296600K .......... .......... .......... .......... .......... 63%  424K 40m16s
296650K .......... .......... .......... .......... .......... 63%  328K 40m16s
296700K .......... .......... .......... .......... .......... 63%  426K 40m15s
296750K .......... .......... .......... .......... .......... 63%  599K 40m14s
296800K .......... .......... .......... .......... .......... 63%  739K 40m13s
296850K .......... .......... .......... .......... .......... 63%  629K 40m13s
296900K .......... .......... .......... .......... .......... 63%  731K 40m12s
296950K .......... .......... .......... .......... .......... 63%  550K 40m11s
297000K .......... .......... .......... .......... .......... 63%  431K 40m11s
297050K .......... .......... .......... .......... .......... 63%  409K 40m10s
297100K .......... .......... .......... .......... .......... 63%  396K 40m9s
297150K .......... .......... .......... .......... .......... 63%  400K 40m9s
297200K .......... .......... .......... .......... .......... 63%  459K 40m8s
297250K .......... .......... .......... .......... .......... 63%  399K 40m8s
297300K .......... .......... .......... .......... .......... 63%  620K 40m7s
297350K .......... .......... .......... .......... .......... 63%  547K 40m6s
297400K .......... .......... .......... .......... .......... 63%  627K 40m6s
297450K .......... .......... .......... .......... .......... 63%  680K 40m5s
297500K .......... .......... .......... .......... .......... 63%  662K 40m4s
297550K .......... .......... .......... .......... .......... 63%  754K 40m3s
297600K .......... .......... .......... .......... .......... 63%  717K 40m2s
297650K .......... .......... .......... .......... .......... 63%  615K 40m2s
297700K .......... .......... .......... .......... .......... 63%  733K 40m1s
297750K .......... .......... .......... .......... .......... 63%  445K 40m0s
297800K .......... .......... .......... .......... .......... 63%  422K 40m0s
297850K .......... .......... .......... .......... .......... 64%  402K 39m59s
297900K .......... .......... .......... .......... .......... 64%  581K 39m58s
297950K .......... .......... .......... .......... .......... 64%  625K 39m58s
298000K .......... .......... .......... .......... .......... 64%  637K 39m57s
298050K .......... .......... .......... .......... .......... 64%  970K 39m56s
298100K .......... .......... .......... .......... .......... 64%  780K 39m55s
298150K .......... .......... .......... .......... .......... 64%  776K 39m54s
298200K .......... .......... .......... .......... .......... 64%  980K 39m54s
298250K .......... .......... .......... .......... .......... 64%  887K 39m53s
298300K .......... .......... .......... .......... .......... 64%  880K 39m52s
298350K .......... .......... .......... .......... .......... 64%  796K 39m51s
298400K .......... .......... .......... .......... .......... 64%  808K 39m50s
298450K .......... .......... .......... .......... .......... 64%  893K 39m49s
298500K .......... .......... .......... .......... .......... 64%  879K 39m48s
298550K .......... .......... .......... .......... .......... 64%  968K 39m48s
298600K .......... .......... .......... .......... .......... 64% 1,04M 39m47s
298650K .......... .......... .......... .......... .......... 64%  645K 39m46s
298700K .......... .......... .......... .......... .......... 64% 1,68M 39m45s
298750K .......... .......... .......... .......... .......... 64%  805K 39m44s
298800K .......... .......... .......... .......... .......... 64%  801K 39m43s
298850K .......... .......... .......... .......... .......... 64%  757K 39m42s
298900K .......... .......... .......... .......... .......... 64%  885K 39m42s
298950K .......... .......... .......... .......... .......... 64%  668K 39m41s
299000K .......... .......... .......... .......... .......... 64% 1,23M 39m40s
299050K .......... .......... .......... .......... .......... 64%  824K 39m39s
299100K .......... .......... .......... .......... .......... 64%  732K 39m38s
299150K .......... .......... .......... .......... .......... 64%  666K 39m37s
299200K .......... .......... .......... .......... .......... 64%  739K 39m37s
299250K .......... .......... .......... .......... .......... 64%  834K 39m36s
299300K .......... .......... .......... .......... .......... 64% 1000K 39m35s
299350K .......... .......... .......... .......... .......... 64%  822K 39m34s
299400K .......... .......... .......... .......... .......... 64%  810K 39m33s
299450K .......... .......... .......... .......... .......... 64%  968K 39m32s
299500K .......... .......... .......... .......... .......... 64% 1,01M 39m32s
299550K .......... .......... .......... .......... .......... 64%  635K 39m31s
299600K .......... .......... .......... .......... .......... 64% 1,38M 39m30s
299650K .......... .......... .......... .......... .......... 64%  729K 39m29s
299700K .......... .......... .......... .......... .......... 64%  739K 39m28s
299750K .......... .......... .......... .......... .......... 64%  587K 39m27s
299800K .......... .......... .......... .......... .......... 64%  539K 39m27s
299850K .......... .......... .......... .......... .......... 64%  420K 39m26s
299900K .......... .......... .......... .......... .......... 64%  473K 39m26s
299950K .......... .......... .......... .......... .......... 64%  498K 39m25s
300000K .......... .......... .......... .......... .......... 64%  415K 39m24s
300050K .......... .......... .......... .......... .......... 64%  466K 39m24s
300100K .......... .......... .......... .......... .......... 64%  447K 39m23s
300150K .......... .......... .......... .......... .......... 64%  374K 39m23s
300200K .......... .......... .......... .......... .......... 64%  503K 39m22s
300250K .......... .......... .......... .......... .......... 64%  560K 39m21s
300300K .......... .......... .......... .......... .......... 64%  612K 39m21s
300350K .......... .......... .......... .......... .......... 64%  579K 39m20s
300400K .......... .......... .......... .......... .......... 64%  562K 39m19s
300450K .......... .......... .......... .......... .......... 64%  571K 39m18s
300500K .......... .......... .......... .......... .......... 64%  711K 39m18s
300550K .......... .......... .......... .......... .......... 64%  354K 39m17s
300600K .......... .......... .......... .......... .......... 64%  379K 39m17s
300650K .......... .......... .......... .......... .......... 64%  440K 39m16s
300700K .......... .......... .......... .......... .......... 64%  697K 39m15s
300750K .......... .......... .......... .......... .......... 64%  662K 39m14s
300800K .......... .......... .......... .......... .......... 64%  688K 39m14s
300850K .......... .......... .......... .......... .......... 64%  580K 39m13s
300900K .......... .......... .......... .......... .......... 64%  500K 39m12s
300950K .......... .......... .......... .......... .......... 64%  449K 39m12s
301000K .......... .......... .......... .......... .......... 64%  512K 39m11s
301050K .......... .......... .......... .......... .......... 64%  301K 39m11s
301100K .......... .......... .......... .......... .......... 64%  834K 39m10s
301150K .......... .......... .......... .......... .......... 64%  559K 39m9s
301200K .......... .......... .......... .......... .......... 64%  729K 39m8s
301250K .......... .......... .......... .......... .......... 64%  582K 39m8s
301300K .......... .......... .......... .......... .......... 64%  773K 39m7s
301350K .......... .......... .......... .......... .......... 64%  784K 39m6s
301400K .......... .......... .......... .......... .......... 64%  797K 39m5s
301450K .......... .......... .......... .......... .......... 64%  681K 39m4s
301500K .......... .......... .......... .......... .......... 64%  662K 39m4s
301550K .......... .......... .......... .......... .......... 64%  522K 39m3s
301600K .......... .......... .......... .......... .......... 64%  581K 39m2s
301650K .......... .......... .......... .......... .......... 64%  555K 39m1s
301700K .......... .......... .......... .......... .......... 64%  554K 39m1s
301750K .......... .......... .......... .......... .......... 64%  624K 39m0s
301800K .......... .......... .......... .......... .......... 64%  707K 38m59s
301850K .......... .......... .......... .......... .......... 64%  608K 38m59s
301900K .......... .......... .......... .......... .......... 64%  609K 38m58s
301950K .......... .......... .......... .......... .......... 64%  671K 38m57s
302000K .......... .......... .......... .......... .......... 64%  649K 38m56s
302050K .......... .......... .......... .......... .......... 64%  595K 38m56s
302100K .......... .......... .......... .......... .......... 64%  670K 38m55s
302150K .......... .......... .......... .......... .......... 64%  548K 38m54s
302200K .......... .......... .......... .......... .......... 64%  475K 38m53s
302250K .......... .......... .......... .......... .......... 64%  422K 38m53s
302300K .......... .......... .......... .......... .......... 64%  281K 38m53s
302350K .......... .......... .......... .......... .......... 64%  483K 38m52s
302400K .......... .......... .......... .......... .......... 64%  368K 38m51s
302450K .......... .......... .......... .......... .......... 64%  282K 38m51s
302500K .......... .......... .......... .......... .......... 65%  386K 38m51s
302550K .......... .......... .......... .......... .......... 65%  343K 38m50s
302600K .......... .......... .......... .......... .......... 65%  337K 38m50s
302650K .......... .......... .......... .......... .......... 65%  424K 38m49s
302700K .......... .......... .......... .......... .......... 65%  556K 38m48s
302750K .......... .......... .......... .......... .......... 65%  536K 38m48s
302800K .......... .......... .......... .......... .......... 65%  407K 38m47s
302850K .......... .......... .......... .......... .......... 65%  388K 38m47s
302900K .......... .......... .......... .......... .......... 65%  381K 38m46s
302950K .......... .......... .......... .......... .......... 65%  335K 38m46s
303000K .......... .......... .......... .......... .......... 65%  566K 38m45s
303050K .......... .......... .......... .......... .......... 65%  440K 38m44s
303100K .......... .......... .......... .......... .......... 65%  683K 38m43s
303150K .......... .......... .......... .......... .......... 65%  598K 38m43s
303200K .......... .......... .......... .......... .......... 65%  634K 38m42s
303250K .......... .......... .......... .......... .......... 65%  512K 38m41s
303300K .......... .......... .......... .......... .......... 65%  778K 38m41s
303350K .......... .......... .......... .......... .......... 65%  595K 38m40s
303400K .......... .......... .......... .......... .......... 65%  718K 38m39s
303450K .......... .......... .......... .......... .......... 65%  628K 38m38s
303500K .......... .......... .......... .......... .......... 65%  566K 38m38s
303550K .......... .......... .......... .......... .......... 65%  559K 38m37s
303600K .......... .......... .......... .......... .......... 65%  388K 38m36s
303650K .......... .......... .......... .......... .......... 65%  631K 38m36s
303700K .......... .......... .......... .......... .......... 65%  368K 38m35s
303750K .......... .......... .......... .......... .......... 65%  490K 38m34s
303800K .......... .......... .......... .......... .......... 65%  609K 38m34s
303850K .......... .......... .......... .......... .......... 65%  506K 38m33s
303900K .......... .......... .......... .......... .......... 65%  945K 38m32s
303950K .......... .......... .......... .......... .......... 65%  560K 38m31s
304000K .......... .......... .......... .......... .......... 65%  722K 38m31s
304050K .......... .......... .......... .......... .......... 65%  611K 38m30s
304100K .......... .......... .......... .......... .......... 65%  790K 38m29s
304150K .......... .......... .......... .......... .......... 65%  572K 38m28s
304200K .......... .......... .......... .......... .......... 65%  558K 38m28s
304250K .......... .......... .......... .......... .......... 65%  396K 38m27s
304300K .......... .......... .......... .......... .......... 65%  698K 38m26s
304350K .......... .......... .......... .......... .......... 65%  515K 38m26s
304400K .......... .......... .......... .......... .......... 65%  643K 38m25s
304450K .......... .......... .......... .......... .......... 65%  717K 38m24s
304500K .......... .......... .......... .......... .......... 65%  638K 38m23s
304550K .......... .......... .......... .......... .......... 65%  442K 38m23s
304600K .......... .......... .......... .......... .......... 65%  374K 38m22s
304650K .......... .......... .......... .......... .......... 65%  330K 38m22s
304700K .......... .......... .......... .......... .......... 65%  507K 38m21s
304750K .......... .......... .......... .......... .......... 65%  423K 38m21s
304800K .......... .......... .......... .......... .......... 65%  729K 38m20s
304850K .......... .......... .......... .......... .......... 65%  645K 38m19s
304900K .......... .......... .......... .......... .......... 65%  533K 38m18s
304950K .......... .......... .......... .......... .......... 65%  720K 38m17s
305000K .......... .......... .......... .......... .......... 65%  383K 38m17s
305050K .......... .......... .......... .......... .......... 65%  581K 38m16s
305100K .......... .......... .......... .......... .......... 65%  276K 38m16s
305150K .......... .......... .......... .......... .......... 65%  379K 38m15s
305200K .......... .......... .......... .......... .......... 65%  413K 38m15s
305250K .......... .......... .......... .......... .......... 65%  354K 38m14s
305300K .......... .......... .......... .......... .......... 65%  327K 38m14s
305350K .......... .......... .......... .......... .......... 65%  365K 38m13s
305400K .......... .......... .......... .......... .......... 65%  465K 38m13s
305450K .......... .......... .......... .......... .......... 65%  515K 38m12s
305500K .......... .......... .......... .......... .......... 65%  466K 38m11s
305550K .......... .......... .......... .......... .......... 65%  415K 38m11s
305600K .......... .......... .......... .......... .......... 65%  341K 38m10s
305650K .......... .......... .......... .......... .......... 65%  390K 38m10s
305700K .......... .......... .......... .......... .......... 65%  539K 38m9s
305750K .......... .......... .......... .......... .......... 65%  605K 38m8s
305800K .......... .......... .......... .......... .......... 65%  744K 38m8s
305850K .......... .......... .......... .......... .......... 65%  703K 38m7s
305900K .......... .......... .......... .......... .......... 65%  582K 38m6s
305950K .......... .......... .......... .......... .......... 65%  525K 38m5s
306000K .......... .......... .......... .......... .......... 65%  663K 38m5s
306050K .......... .......... .......... .......... .......... 65%  636K 38m4s
306100K .......... .......... .......... .......... .......... 65%  499K 38m3s
306150K .......... .......... .......... .......... .......... 65%  384K 38m3s
306200K .......... .......... .......... .......... .......... 65%  568K 38m2s
306250K .......... .......... .......... .......... .......... 65%  566K 38m1s
306300K .......... .......... .......... .......... .......... 65%  472K 38m1s
306350K .......... .......... .......... .......... .......... 65%  490K 38m0s
306400K .......... .......... .......... .......... .......... 65%  622K 37m59s
306450K .......... .......... .......... .......... .......... 65%  611K 37m59s
306500K .......... .......... .......... .......... .......... 65%  616K 37m58s
306550K .......... .......... .......... .......... .......... 65%  838K 37m57s
306600K .......... .......... .......... .......... .......... 65%  672K 37m56s
306650K .......... .......... .......... .......... .......... 65%  845K 37m55s
306700K .......... .......... .......... .......... .......... 65%  784K 37m54s
306750K .......... .......... .......... .......... .......... 65%  827K 37m54s
306800K .......... .......... .......... .......... .......... 65%  701K 37m53s
306850K .......... .......... .......... .......... .......... 65%  636K 37m52s
306900K .......... .......... .......... .......... .......... 65%  566K 37m51s
306950K .......... .......... .......... .......... .......... 65%  507K 37m51s
307000K .......... .......... .......... .......... .......... 65%  680K 37m50s
307050K .......... .......... .......... .......... .......... 65%  358K 37m49s
307100K .......... .......... .......... .......... .......... 65%  509K 37m49s
307150K .......... .......... .......... .......... .......... 66%  569K 37m48s
307200K .......... .......... .......... .......... .......... 66%  458K 37m47s
307250K .......... .......... .......... .......... .......... 66%  629K 37m47s
307300K .......... .......... .......... .......... .......... 66%  646K 37m46s
307350K .......... .......... .......... .......... .......... 66%  593K 37m45s
307400K .......... .......... .......... .......... .......... 66%  632K 37m44s
307450K .......... .......... .......... .......... .......... 66%  448K 37m44s
307500K .......... .......... .......... .......... .......... 66%  503K 37m43s
307550K .......... .......... .......... .......... .......... 66%  557K 37m42s
307600K .......... .......... .......... .......... .......... 66%  426K 37m42s
307650K .......... .......... .......... .......... .......... 66%  472K 37m41s
307700K .......... .......... .......... .......... .......... 66%  531K 37m41s
307750K .......... .......... .......... .......... .......... 66%  435K 37m40s
307800K .......... .......... .......... .......... .......... 66%  539K 37m39s
307850K .......... .......... .......... .......... .......... 66%  456K 37m39s
307900K .......... .......... .......... .......... .......... 66%  531K 37m38s
307950K .......... .......... .......... .......... .......... 66%  401K 37m37s
308000K .......... .......... .......... .......... .......... 66%  445K 37m37s
308050K .......... .......... .......... .......... .......... 66%  497K 37m36s
308100K .......... .......... .......... .......... .......... 66%  325K 37m36s
308150K .......... .......... .......... .......... .......... 66%  328K 37m35s
308200K .......... .......... .......... .......... .......... 66%  443K 37m35s
308250K .......... .......... .......... .......... .......... 66%  478K 37m34s
308300K .......... .......... .......... .......... .......... 66%  673K 37m33s
308350K .......... .......... .......... .......... .......... 66%  560K 37m32s
308400K .......... .......... .......... .......... .......... 66%  482K 37m32s
308450K .......... .......... .......... .......... .......... 66%  291K 37m31s
308500K .......... .......... .......... .......... .......... 66%  246K 37m31s
308550K .......... .......... .......... .......... .......... 66%  618K 37m30s
308600K .......... .......... .......... .......... .......... 66%  506K 37m30s
308650K .......... .......... .......... .......... .......... 66%  567K 37m29s
308700K .......... .......... .......... .......... .......... 66%  582K 37m28s
308750K .......... .......... .......... .......... .......... 66%  689K 37m28s
308800K .......... .......... .......... .......... .......... 66%  511K 37m27s
308850K .......... .......... .......... .......... .......... 66%  557K 37m26s
308900K .......... .......... .......... .......... .......... 66%  653K 37m25s
308950K .......... .......... .......... .......... .......... 66%  536K 37m25s
309000K .......... .......... .......... .......... .......... 66%  448K 37m24s
309050K .......... .......... .......... .......... .......... 66%  495K 37m23s
309100K .......... .......... .......... .......... .......... 66%  418K 37m23s
309150K .......... .......... .......... .......... .......... 66%  356K 37m22s
309200K .......... .......... .......... .......... .......... 66%  444K 37m22s
309250K .......... .......... .......... .......... .......... 66%  433K 37m21s
309300K .......... .......... .......... .......... .......... 66%  603K 37m20s
309350K .......... .......... .......... .......... .......... 66%  547K 37m20s
309400K .......... .......... .......... .......... .......... 66%  614K 37m19s
309450K .......... .......... .......... .......... .......... 66%  697K 37m18s
309500K .......... .......... .......... .......... .......... 66%  762K 37m17s
309550K .......... .......... .......... .......... .......... 66%  674K 37m17s
309600K .......... .......... .......... .......... .......... 66%  653K 37m16s
309650K .......... .......... .......... .......... .......... 66%  717K 37m15s
309700K .......... .......... .......... .......... .......... 66%  490K 37m14s
309750K .......... .......... .......... .......... .......... 66% 1,10M 37m14s
309800K .......... .......... .......... .......... .......... 66%  850K 37m13s
309850K .......... .......... .......... .......... .......... 66%  635K 37m12s
309900K .......... .......... .......... .......... .......... 66%  521K 37m11s
309950K .......... .......... .......... .......... .......... 66%  969K 37m10s
310000K .......... .......... .......... .......... .......... 66%  465K 37m10s
310050K .......... .......... .......... .......... .......... 66%  954K 37m9s
310100K .......... .......... .......... .......... .......... 66%  717K 37m8s
310150K .......... .......... .......... .......... .......... 66%  679K 37m7s
310200K .......... .......... .......... .......... .......... 66%  703K 37m7s
310250K .......... .......... .......... .......... .......... 66%  753K 37m6s
310300K .......... .......... .......... .......... .......... 66%  872K 37m5s
310350K .......... .......... .......... .......... .......... 66%  854K 37m4s
310400K .......... .......... .......... .......... .......... 66%  718K 37m3s
310450K .......... .......... .......... .......... .......... 66%  569K 37m3s
310500K .......... .......... .......... .......... .......... 66%  980K 37m2s
310550K .......... .......... .......... .......... .......... 66%  580K 37m1s
310600K .......... .......... .......... .......... .......... 66%  507K 37m0s
310650K .......... .......... .......... .......... .......... 66%  515K 37m0s
310700K .......... .......... .......... .......... .......... 66%  610K 36m59s
310750K .......... .......... .......... .......... .......... 66%  625K 36m58s
310800K .......... .......... .......... .......... .......... 66%  586K 36m57s
310850K .......... .......... .......... .......... .......... 66%  534K 36m57s
